class,freq,invalid
quizzical,0,0
Heal,0,0
pout,0,0
differently,0,0
someplace,0,0
dreaming,0,0
cheeked,0,0
patching,0,0
tumbler,0,0
Third,0,0
collections,0,0
shutters,3,0
Buckingham,0,0
mind,0,0
goggled,0,0
shimmering,0,0
languages,1,0
mentions,0,0
Facebook,1,0
Twitter,0,0
swung,0,0
followers,0,0
Competitors,0,0
flue,0,0
brakes,1,0
hull,0,0
Oreo,0,0
wheelies,2,0
placement,0,0
bu,0,0
gao,0,0
quy,0,0
eroded,0,0
126,0,0
kilometers,0,0
per,1,0
gull,3,0
woks,1,0
choreographed,0,0
sands,4,0
Humor,0,0
horrified,0,0
Blues,0,0
Brothers,1,0
impersonator,0,0
scent,0,0
splayed,0,0
hawaii,0,0
Romanian,0,0
wrangle,0,0
Terrorism,0,0
Creation,0,0
health,1,0
gutsy,0,0
impresses,0,0
recliner,8,0
scientists,3,0
waterlogged,0,0
Risk,0,0
pointer,0,0
flutter,0,0
33,1,0
lack,0,0
underfoot,0,0
bury,0,0
backgound,0,0
brindle,0,0
56,0,0
humans,5,0
radeo,0,0
gawked,0,0
Rabbi,0,0
deter,0,0
Downtown,0,0
coaching,1,0
shears,1,0
Otis,0,0
pommel,0,0
rasing,0,0
donate,0,0
amateur,2,0
videographer,1,0
Cash,2,0
Wrap,2,0
knick,2,0
knacks,0,0
ow,0,0
platinum,0,0
clutch,0,0
sac,0,0
halo,0,0
registered,0,0
guinea,0,0
captained,0,0
wisks,0,0
pullup,0,0
binocular,1,0
Trojan,0,0
edging,0,0
SallieMae,0,0
campgrounds,0,0
plows,0,0
manually,0,0
idly,0,0
patting,0,0
busted,0,0
accept,0,0
accented,0,0
festivities,0,0
debone,0,0
Demanding,0,0
Chase,0,0
Rangers,0,0
Christian,0,0
horseshoe,0,0
evil,2,0
peanuts,0,0
alternating,0,0
rushes,0,0
leathers,0,0
spiking,0,0
silohuetted,0,0
randomly,0,0
Dirtbikers,0,0
oxford,0,0
peculiar,0,0
Jumbo,0,0
captivated,0,0
confronts,1,0
breather,0,0
cologne,0,0
anything,0,0
maritime,0,0
sorcerer,0,0
blasts,0,0
sheaf,0,0
sifted,0,0
baggie,0,0
obedience,0,0
remove,0,0
janitorial,0,0
slush,1,0
deflecting,0,0
pantsuit,0,0
graveled,0,0
venerable,0,0
voltage,0,0
gasps,0,0
financially,0,0
divider,0,0
amps,1,0
Just,1,0
supply,0,0
caries,0,0
advocacy,0,0
restricted,0,0
offset,0,0
AIG,0,0
rawr,0,0
imitation,0,0
853,0,0
fortess,0,0
whacking,0,0
moutain,0,0
smilely,0,0
Northwestern,0,0
Wildcats,0,0
stranded,0,0
piglet,0,0
crimson,0,0
snowballs,1,0
Showing,0,0
sparkasse,0,0
i,2,0
Pre,0,0
Rage,0,0
Machine,0,0
mint,1,0
flagon,0,0
ashore,0,0
pedaling,0,0
faucet,4,0
linens,1,0
bellows,0,0
pigs,10,0
gnarled,0,0
suggests,0,0
ideas,1,0
silent,0,0
smearing,0,0
prom,0,0
plat,0,0
toothpick,0,0
cruising,0,0
simulate,0,0
brawl,0,0
pistol,0,0
Bullrider,0,0
traveller,1,0
interior,3,0
carve,0,0
heeled,0,0
UTEP,0,0
Wisconsin,0,0
stretchy,0,0
charm,0,0
indigo,0,0
NHL,0,0
sungalsses,2,0
placemats,0,0
remodeled,0,0
mowed,0,0
mimicked,0,0
behavior,0,0
kahki,0,0
transformers,1,0
swerving,0,0
Dell,0,0
63,0,0
Wok,1,0
explores,0,0
3.5,0,0
Athlete,4,0
administering,0,0
injection,0,0
innocence,0,0
otuside,0,0
Kisses,0,0
fairgrounds,0,0
cocktails,7,0
plow,2,0
Ukulele,0,0
Uncle,0,0
Sam,0,0
backless,0,0
waistband,1,0
collapses,0,0
lunge,0,0
fragrance,0,0
unloads,0,0
pepsi,1,0
plumes,0,0
pinwheels,0,0
aviation,1,0
Jewels,0,0
effort,0,0
whisper,0,0
windsurfers,2,0
perpendicularly,0,0
revolving,0,0
Furby,0,0
figurines,2,0
whites,2,0
Isuzu,0,0
Sexy,0,0
What,0,0
Coaches,1,0
arranges,0,0
Salvar,0,0
Planeta,1,0
dons,0,0
KENYA,1,0
Obese,0,0
occupy,0,0
garmet,0,0
tipping,0,0
sole,1,0
converging,0,0
yacht,2,0
Colby,0,0
Bitter,0,0
End,0,0
ito,0,0
mending,0,0
proper,0,0
motorcrossing,0,0
policewoman,3,0
imitates,0,0
Gymnastics,1,0
Australia,0,0
Leaving,0,0
Shell,0,0
AX,1,0
Ginger,0,0
counterfeit,0,0
Drinks,0,0
destinations,0,0
capoed,0,0
frets,0,0
phallic,0,0
trendy,0,0
theaters,1,0
West,1,0
Highland,0,0
distended,0,0
Art,1,0
Museum,1,0
scraggly,0,0
bobbing,0,0
winters,0,0
PRZEMEK,1,0
splattered,0,0
Camel,0,0
Repairing,0,0
instrumental,0,0
dragster,1,0
portfolio,0,0
rouge,0,0
Parked,0,0
withdraw,0,0
Bass,0,0
Pro,0,0
Shops,0,0
levis,0,0
climbable,0,0
pinking,0,0
brink,0,0
buskers,0,0
Sailing,0,0
affluently,0,0
grape,2,0
staffs,1,0
skulls,2,0
corridors,0,0
alter,0,0
fastening,0,0
sander,0,0
victorian,0,0
indistinct,0,0
nerf,1,0
crawl,0,0
beanches,1,0
singled,0,0
gettnig,0,0
unwrap,0,0
Sol,0,0
Septu,1,0
slipper,0,0
cornstalks,1,0
Peruvian,0,0
disembark,0,0
coals,4,0
diagonal,0,0
Doritos,0,0
coordinate,0,0
opposed,0,0
stances,0,0
visited,0,0
honored,0,0
bravery,0,0
afro,4,0
bickers,1,0
muddied,0,0
objective,0,0
boarder,3,0
unpainted,0,0
Curly,0,0
barrett,0,0
bravely,0,0
attemping,0,0
applause,0,0
Fireman,5,0
congratulate,0,0
Joey,2,0
Sharpie,1,0
Dumbo,1,0
linoleum,0,0
Piazza,1,0
Miradore,0,0
Zune,0,0
opinions,0,0
propeller,1,0
blinking,0,0
nestled,0,0
sentiments,0,0
occupation,0,0
18,0,0
universal,0,0
Touchdown,0,0
geometrically,0,0
pints,0,0
systems,0,0
icicle,0,0
cistern,0,0
replaces,0,0
marquee,0,0
warner,0,0
carol,0,0
plantings,0,0
export,0,0
SportsCenter,0,0
means,0,0
lacross,0,0
oppenents,0,0
watercolors,2,0
topples,0,0
occur,0,0
Cuba,0,0
burlesque,0,0
syrup,3,0
danced,0,0
scuffing,0,0
doorbell,1,0
incident,0,0
pooper,0,0
scooper,0,0
Bum,2,0
seamstress,1,0
Natives,1,0
wildlife,0,0
Weekend,0,0
Iceland,0,0
pees,0,0
Cellphone,1,0
concentrate,0,0
shadowed,0,0
Princess,2,0
Aurora,0,0
stew,2,0
oout,0,0
harm,0,0
correct,0,0
detour,0,0
handcuffs,2,0
pinafore,0,0
fright,0,0
arabesque,0,0
paddock,0,0
scares,0,0
trolly,1,0
coastal,0,0
Barefoot,0,0
seasoning,0,0
wars,0,0
Tickets,0,0
Available,0,0
29,0,0
Rollerbladers,2,1
Alley,0,0
Cold,0,0
Hungry,0,0
Casually,0,0
panelist,0,0
comments,0,0
refreshment,0,0
algae,1,0
empanadas,0,0
Trader,0,0
Joes,0,0
cartful,0,0
vulgar,0,0
depot,0,0
dispatch,0,0
fingerpaints,1,0
ump,1,0
Cops,1,0
questions,0,0
beehive,0,0
luxury,0,0
snowfield,0,0
potluck,0,0
MC,1,0
squared,0,0
Poodles,1,0
Shepard,0,0
secrets,0,0
fauxhawk,0,0
Coney,0,0
Island,2,0
stucco,0,0
caster,0,0
minnie,0,0
antiques,3,0
delivers,0,0
Conure,0,0
Mandarin,0,0
douchebag,1,0
impress,0,0
lumberjack,3,0
squabble,0,0
leapfrog,0,0
vandalized,0,0
expats,0,0
Morse,2,0
navigator,0,0
vocalizes,0,0
Tempe,0,0
delivered,0,0
Artisti,0,0
-ependent,0,0
jacks,0,0
neighboring,0,0
Mongolian,0,0
BBQ,1,0
Batista,0,0
sporadically,0,0
underway,0,0
Dr.,1,0
Faustus,0,0
chilly,0,0
Heineke,0,0
strapping,0,0
loft,0,0
Sealife,0,0
Delivery,0,0
diveboard,0,0
First,0,0
Wizards,0,0
strobe,0,0
Diet,0,0
mache,0,0
butterflies,4,0
observation,0,0
glimpse,0,0
Lines,0,0
suv,3,0
Odd,0,0
swarm,0,0
SAMSUNG,0,0
barrows,0,0
retirement,0,0
challenges,0,0
licensed,0,0
expertise,0,0
Though,0,0
frail,0,0
turbaned,0,0
frisk,0,0
OURO,0,0
animatedly,0,0
placid,0,0
Bienvenue,0,0
vikings,0,0
rips,0,0
snowsuits,3,0
relaxation,1,0
peeing,0,0
Mango,0,0
Mang,0,0
handwork,0,0
Coffee,1,0
bog,0,0
categorizes,0,0
DVDs,0,0
windup,0,0
hackey,0,0
thigh,0,0
nations,0,0
tantrum,0,0
simple,0,0
narrowly,0,0
shattered,0,0
dissecting,0,0
biology,1,0
UNICEF,0,0
anesthesiologist,0,0
sleepy,0,0
annotated,0,0
cracking,0,0
yolk,1,0
Bolivian,0,0
herder,1,0
rottweiller,0,0
shute,0,0
skijoring,0,0
lazy,0,0
overtaken,0,0
161,0,0
Mongol,0,0
Rally,0,0
2009,0,0
hitch,1,0
visibility,0,0
Twelve,0,0
sunbathe,0,0
custodians,0,0
Mosque,0,0
Brick,0,0
thanking,0,0
blind,0,0
eyelids,1,0
twister,5,0
GMA,0,0
pounces,0,0
Wax,0,0
proximity,0,0
Western,0,0
Sahara,0,0
Gi,0,0
Communism,0,0
shirtness,0,0
outlet,0,0
parasailer,0,0
Belle,0,0
gon,0,0
na,0,0
protests,0,0
oppsite,0,0
mining,0,0
ore,0,0
4x4,0,0
laut,1,0
jaya,0,0
introduced,0,0
scavenging,0,0
protected,0,0
Tree,6,0
Cute,0,0
225,0,0
SLOW,0,0
churning,0,0
5th,0,0
W,0,0
58th,0,0
meaning,1,0
Ready,0,0
pakistani,0,0
relic,0,0
nodding,0,0
rods,5,0
investigates,0,0
dialect,1,0
Edward,0,0
Sharp,0,0
Magnetic,0,0
Zeros,0,0
recieving,0,0
Kung,0,0
Fu,0,0
exhausted,0,0
curbside,1,0
Aerial,0,0
users,0,0
Prayer,0,0
longhorn,0,0
Springboard,1,0
skywriting,1,0
accends,0,0
smoldering,0,0
musket,0,0
noticed,0,0
imitate,0,0
rectangle,0,0
gods,0,0
buss,2,0
wondering,0,0
maid,4,0
gushing,0,0
utensil,3,0
Fossar,0,0
les,0,0
Moreres,0,0
Bunch,0,0
buddies,1,0
seashell,0,0
skit,0,0
cereal,8,0
Clarinets,1,0
striping,0,0
swooping,0,0
spent,0,0
excavating,0,0
manuever,0,0
bowled,0,0
grapple,1,0
Tons,0,0
advanced,0,0
Rollerblader,3,0
soloist,1,0
steins,0,0
germany,1,0
blossom,1,0
Latino,0,0
grande,0,0
pa,0,0
.Two,0,0
skids,0,0
UTOPIA,1,1
Sevilla,0,0
Tattoo,1,0
provided,0,0
cobalt,0,0
stormy,0,0
fatigue,0,0
Paris,0,0
sarong,1,0
hutch,0,0
eyelashes,4,0
whirlpool,0,0
elongating,0,0
fourwheeler,0,0
swaetshirt,0,0
Goodyear,0,0
nipple,2,0
Wendy,0,0
horseshoes,1,0
BEAUJOLAIS,0,0
AND,0,0
MORE,1,0
NOV,0,0
hell,1,0
clapboard,0,0
bulled,0,0
areas,0,0
Madden,0,0
PC,1,0
god,1,0
fairytale,0,0
inspired,0,0
sops,0,0
dodges,0,0
attacker,0,0
throne,0,0
spectacular,0,0
shooters,0,0
graduates,1,0
treaters,0,0
idol,1,0
Cow,0,0
oldest,0,0
focal,0,0
stumbling,0,0
conducted,0,0
feelings,0,0
loneliness,0,0
paisley,1,0
shish,0,0
teepee,4,0
asia,0,0
choice,0,0
wafting,0,0
closure,0,0
comics,0,0
payment,0,0
deflects,0,0
explore,0,0
respects,0,0
cine,0,0
buckled,0,0
unspooled,0,0
Greek,0,0
tax,0,0
lesbianism,0,0
Lilly,0,0
Driver,0,0
tiers,1,0
fuel,0,0
mode,0,0
belong,0,0
Identical,0,0
Villagers,5,0
Dad,10,0
spooning,0,0
drapes,3,0
Whitecaps,0,0
hazed,0,0
Kicking,0,0
outage,0,0
alpine,1,0
enthusiast,1,0
thinks,0,0
seabird,1,0
Oakland,0,0
Angels,0,0
gambling,0,0
shadowing,1,0
splatter,1,0
droppings,0,0
Hiking,0,0
squid,1,0
sting,0,0
Look,0,0
everybody,3,0
rich,0,0
Gazelles,1,0
simultaneous,0,0
iceburg,0,0
syllables,0,0
Amanda,2,0
times,1,0
backset,0,0
talents,0,0
artifcial,0,0
turf,5,0
Fourteen,0,0
suburb,0,0
collectibles,0,0
actress,1,0
inhales,0,0
forwards,0,0
tankini,0,0
collapsing,0,0
gut,1,0
hurtling,0,0
destroying,0,0
84,2,0
Peterson,0,0
National,0,0
Gallery,1,0
sidecar,4,0
dripping,0,0
Capri,0,0
Arborist,1,0
unfriendly,0,0
realty,0,0
fits,0,0
Deer,2,0
Deep,0,0
lesson,0,0
Performing,0,0
Hi,0,0
Pointe,0,0
cul,0,0
palms,2,0
flatly,0,0
Demonstration,0,0
landfill,0,0
result,0,0
Swiffer,0,0
gawking,0,0
crocks,1,0
installment,0,0
cleavage,2,0
seductively,0,0
Pig,0,0
Whistle,0,0
generation,0,0
arching,0,0
Elevator,0,0
tarot,0,0
narby,0,0
Attractive,0,0
ammunition,2,0
netted,0,0
Cleaning,0,0
EL,0,0
Dorado,0,0
bagels,7,0
Aquos,0,0
Barack,0,0
+,0,0
shuttlecock,0,0
considering,0,0
Mutual,0,0
Ukraine,1,0
potentially,0,0
fir,0,0
ING,0,0
PEOPLE,0,0
tanker,1,0
caring,0,0
u,0,0
videotape,0,0
wholesale,0,0
society,0,0
therefore,0,0
pucks,0,0
thirties,0,0
dressmakers,0,0
curled,0,0
punks,0,0
penguins,3,0
snowflakes,3,0
sifts,0,0
console,4,0
smallest,0,0
immunizations,0,0
advertised,0,0
ipods,1,0
exhales,0,0
forging,0,0
CDs,3,0
berm,0,0
Nordic,0,0
playbill,0,0
adopted,0,0
Only,0,0
teased,0,0
Pump,0,0
Room,0,0
34,0,0
mocha,0,0
pasties,0,0
advertisers,1,0
Bliss,2,0
tumbling,0,0
Erotic,0,0
onwards,0,0
Lack,0,0
compacting,0,0
Slanted,0,0
encircles,0,0
Segways,2,0
Dali,0,0
Lama,0,0
carnations,0,0
untangling,0,0
troubled,0,0
apathetically,0,0
bys,0,0
Santo,0,0
Domingo,0,0
BOSS,0,0
electronically,0,0
router,0,0
surly,0,0
confronted,0,0
Jagermeister,0,0
Pirate,0,0
discovered,0,0
nibbles,0,0
gauntlet,0,0
viet,0,0
nam,0,0
Staples,0,0
Easy,0,0
regret,0,0
commutes,0,0
arresting,0,0
Best,0,0
Buy,1,0
Geek,0,0
Squad,0,0
Magazine,3,0
decorous,0,0
Luca,0,0
tourney,0,0
header,0,0
gardened,0,0
D,2,0
tartan,1,0
Fishers,0,0
turntables,1,0
camisoles,0,0
transformed,0,0
specially,0,0
rigged,0,0
Youngsters,3,0
med,0,0
anger,0,0
shocks,0,0
UEFA,0,0
Under-21,0,0
Netherlands,0,0
09,0,0
Photojournalist,1,0
playroom,0,0
AK-47,1,0
miles,0,0
energetically,0,0
tinged,0,0
sous,0,0
urn,0,0
herring,0,0
Jews,1,0
Triathletes,1,0
whistles,1,0
Steers,1,0
fifties,0,0
clipping,0,0
Symphony,0,0
intended,0,0
Twin,0,0
union,0,0
fossil,0,0
documentary,0,0
Rome,0,0
communication,0,0
Outback,0,0
Steakhouse,0,0
emitting,0,0
Major,0,0
Master,0,0
establish,0,0
dominance,0,0
lids,1,0
nordic,1,0
trekkers,0,0
horsemen,2,0
bullfight,0,0
Fruit,1,0
Vegetable,1,0
aimed,0,0
snokel,0,0
inclined,0,0
yards,0,0
slimy,0,0
sent,0,0
memo,1,0
hauls,0,0
sailors,5,0
ranked,0,0
Liquors,1,0
lanky,0,0
blended,0,0
beachgoers,3,0
cabanas,0,0
admission,0,0
PADDINGTON,0,0
advertise,0,0
Ducati,1,0
Beside,0,0
roadways,1,0
opaque,0,0
wakes,0,0
Dallas,0,0
Mavericks,0,0
bangles,0,0
sheriff,1,0
Bronislaw,0,0
Komorowski,1,0
stokes,0,0
bakers,0,0
woolly,0,0
Doberman,5,0
barb,0,0
unshaven,0,0
Unhappy,0,0
discus,0,0
sends,0,0
curing,0,0
tinkers,0,0
fascinated,0,0
spackle,1,0
goateed,0,0
crossword,0,0
experimenting,0,0
Dedicated,0,0
rinkside,0,0
teapot,0,0
headbutting,0,0
trained,0,0
Lottery,0,0
Ticket,0,0
Centre,1,0
Wool,0,0
Silk,0,0
Dept,0,0
windowing,0,0
mooch,0,0
tread,0,0
arctic,0,0
daschund,2,0
hanger,0,0
Hear,0,0
wo,0,0
Scruffy,0,0
burnt,0,0
peddles,1,0
uncomfortable,0,0
damage,0,0
Shipyard,0,0
streambed,0,0
reson,0,0
Bagpipers,1,0
measure,0,0
fingering,0,0
stuccoed,0,0
specific,0,0
hairnets,2,0
canisters,1,0
assesses,0,0
conifers,0,0
ordained,0,0
luxurious,0,0
concierge,0,0
oceans,0,0
Wonderland,0,0
pining,0,0
Peloton,0,0
canter,0,0
breakwater,0,0
Matador,2,0
breaths,0,0
tanktops,0,0
Coverage,0,0
Elder,0,0
react,0,0
protuberance,0,0
hairdresser,2,0
slack,0,0
Dangerous,0,0
Shorebreak,0,0
Vons,0,0
punting,0,0
Border,0,0
Monk,4,0
buddha,0,0
sneeze,0,0
erecting,0,0
ventilation,1,0
slow,0,0
foremost,0,0
justice,2,0
Member,0,0
Royals,0,0
Hawkeyes,0,0
scores,0,0
Spartans,0,0
bulldozers,1,0
transported,0,0
filets,0,0
grips,0,0
Barefooted,1,0
catwalk,0,0
verbally,0,0
Vitamin,0,0
Shoppe,0,0
merits,0,0
mullet,0,0
Macintosh,0,0
bullpen,0,0
Adolescent,0,0
recieve,0,0
Astros,0,0
orientation,0,0
ruined,0,0
celebrated,0,0
boardroom,0,0
Kiss,0,0
sketching,0,0
Competitor,1,0
representing,0,0
began,0,0
vying,0,0
ledges,3,0
armored,0,0
detain,0,0
Tavern,0,0
mown,1,0
hayfield,0,0
palying,0,0
dozing,0,0
snarls,0,0
confidently,0,0
stroking,0,0
ongoing,0,0
Exodus,1,0
Daredevils,1,1
Battle,1,0
assisted,0,0
eyepieces,1,0
ASTI,1,1
Save,0,0
Schools,0,0
sum,0,0
TGI,0,0
Fridays,0,0
Chubby,0,0
Blocks,0,0
strum,0,0
Marquette,0,0
contested,0,0
Madison,0,0
Pleople,1,0
Ornately,0,0
ivory,0,0
exception,0,0
loud,0,0
Armani,0,0
repels,0,0
stumbles,1,0
grandchildren,0,0
Mahjong,0,0
Expert,0,0
JP,0,0
Illinois,0,0
spatulas,0,0
mounds,0,0
grotto,0,0
PARC,0,0
DE,0,0
STATIONNEMENT,0,0
DOTRE,0,0
DAME,1,0
alarm,0,0
Enlisted,0,0
vessels,0,0
then,0,0
-round,0,0
discomfort,0,0
Independence,0,0
santa,2,0
sleeper,1,0
Cyclothon,0,0
Contestants,1,0
5k,0,0
Norfolk,0,0
jobbing,0,0
rapped,0,0
dept,0,0
chevron,0,0
transports,0,0
storing,0,0
scheduled,0,0
Colleges,0,0
meetings,0,0
footrace,0,0
drape,0,0
general,0,0
riff,1,0
panned,0,0
jeeps,2,0
Storefronts,1,0
regional,0,0
scalp,0,0
scootering,0,0
bicylist,0,0
r,0,0
identity,0,0
Barbers,2,0
Croc,0,0
guiutarist,0,0
prescriptions,3,0
mourning,0,0
tombstone,0,0
legos,1,0
towarn,0,0
inland,0,0
reflectors,1,0
mountin,0,0
slows,0,0
prayers,0,0
rom,0,0
Urdu,1,0
Paralympics,0,0
stumble,0,0
tear,0,0
Crooked,0,0
fishemen,0,0
awash,0,0
gravely,0,0
Plastic,0,0
antelope,2,0
clam,0,0
Penzance,0,0
welcomes,0,0
zaftig,0,0
addiction,0,0
distracts,0,0
duplicating,0,0
Cultural,0,0
waved,0,0
blush,0,0
bavarian,0,0
Eddie,0,0
Sweet,0,0
flank,0,0
Racedog,1,0
res,0,0
quire,0,0
acroos,0,0
Panel,0,0
representatives,2,0
ceilings,3,0
Choir,2,0
Rawlings,0,0
noticeable,0,0
Blindfolded,0,0
anxious,0,0
oceanic,1,0
seascape,0,0
trolleys,0,0
colleagues,0,0
munching,0,0
eyeball,0,0
forgets,0,0
Tanned,0,0
grimaced,0,0
Lovers,0,0
Sari,0,0
blake,0,0
superstore,0,0
rhododendron,1,0
drawers,2,0
mooning,0,0
Caviler,1,0
clifftop,1,0
rewiring,0,0
ridiculous,0,0
accommodates,0,0
method,0,0
injuries,0,0
Not,1,0
signaled,0,0
Shaft,0,0
spelunkers,0,0
garland,2,0
archaeologists,0,0
archaeologist,1,0
toolbox,0,0
famous,1,0
candidly,0,0
Afican,0,0
hs,0,0
mashing,0,0
Echo,1,0
steeple,0,0
plastered,0,0
italian,1,0
floaters,2,0
muscled,0,0
greeted,0,0
Subjects,1,0
Beachcomber,0,0
Reebok,1,0
flamingo,0,0
estranged,0,0
inquisitively,0,0
habit,0,0
judo,1,0
revelers,1,0
Herald,0,0
clusters,0,0
twos,0,0
threes,1,0
torture,0,0
adjusted,0,0
geared,0,0
Collies,0,0
Poust,0,0
Hermia,0,0
spade,0,0
pats,0,0
diagnosed,0,0
Its,0,0
layer,0,0
Carpenter,1,0
hobbles,0,0
populate,0,0
hazmat,0,0
longeared,0,0
dimmed,0,0
cin,0,0
Mini,0,0
outfielders,1,0
oral,0,0
Speedos,0,0
Foursome,1,0
stupid,0,0
earthquake,0,0
dwelling,0,0
changed,0,0
south,0,0
eachothers,0,0
headlong,0,0
compost,2,0
drainpipe,0,0
Monkey,1,0
Brad,1,0
Paisley,0,0
bricked,0,0
filiming,0,0
firework,1,0
hangars,1,0
outrageously,0,0
Sydney,1,0
breakroom,0,0
YouTube,1,0
smash,0,0
did,0,0
mold,0,0
compressed,0,0
docks,3,0
mallard,0,0
cry,0,0
Lyppens,0,0
Schipper,1,0
seaguls,1,0
swallowed,0,0
Van,0,0
Halen,0,0
Bed,0,0
Bath,0,0
Beyond,0,0
sofas,3,0
oversize,0,0
tapestries,2,0
ChinaTown,1,0
negotiate,0,0
poky,0,0
provide,0,0
Maid,1,0
Anchors,1,0
ABC,0,0
affiliate,0,0
Channel,0,0
cleared,0,0
spreadsheet,0,0
inscribed,0,0
furred,0,0
mudfight,0,0
mocks,0,0
distinguished,0,0
angular,0,0
patterns,1,0
settlement,0,0
welcoming,0,0
Athletic,0,0
cornered,0,0
offloaded,0,0
cami,0,0
dispersing,0,0
labors,0,0
restraining,0,0
warrant,0,0
pianist,0,0
rigging,1,0
bedazzled,0,0
decals,8,0
slice,2,0
aired,0,0
mambo,0,0
bongos,4,0
rambunctious,0,0
amazingly,0,0
blossomed,0,0
pawed,0,0
figuring,0,0
Names,0,0
noisemaker,0,0
feel,0,0
sorrow,0,0
hymn,0,0
kneepads,3,0
thatching,0,0
emotional,0,0
affixing,0,0
Anderson,1,0
galore,0,0
checkpoint,0,0
footpath,3,0
lampposts,1,0
faithful,0,0
posses,1,0
Congrats,0,0
Kills,0,0
Slowly,0,0
zoom,2,0
doghouse,0,0
amazes,0,0
Snowboarders,3,0
autograph,0,0
wintery,0,0
angerly,0,0
adventurer,0,0
burrowing,0,0
acrobatically,0,0
dangles,0,0
pacific,0,0
Islander,0,0
treadmills,4,0
reds,1,0
Pop,1,0
movable,0,0
plethora,0,0
lineman,0,0
corsets,3,0
easier,0,0
outriders,0,0
condiments,3,0
Hooters,0,0
teacups,1,0
Apples,1,0
George,4,0
consisted,0,0
tailor,1,0
OP,0,0
R2,0,0
D2,0,0
fueling,0,0
girders,1,0
slick,0,0
Mayores,0,0
negotiates,1,0
asked,0,0
harpist,0,0
flutist,0,0
Fuzzy,0,0
conceal,0,0
levitating,0,0
tobaggan,0,0
oblivious,0,0
faraway,0,0
dusting,0,0
manikin,0,0
Shine,1,0
courts,1,0
partake,1,0
knot,2,0
dice,2,0
blues,0,0
wicket,0,0
sludge,0,0
Mega,1,0
Joule,0,0
lade,0,0
adversary,0,0
occured,0,0
WWII,1,0
Beige,0,0
Cubs,1,0
Ho,0,0
Minh,0,0
Drunk,0,0
Skateboard,0,0
unmarked,0,0
Oliver,0,0
Pelican,1,0
zipping,0,0
swipes,0,0
tees,1,0
greed,0,0
genders,0,0
imitating,0,0
sexual,0,0
exuberantly,0,0
publications,1,0
jokey,0,0
appraisal,0,0
Ship,0,0
sandbox,0,0
Qualified,2,0
armbands,1,0
neuroscience,0,0
Lion,0,0
Dance,0,0
plenty,1,0
pleasure,0,0
greenbelt,0,0
sniff,0,0
knapsack,0,0
search,0,0
incredible,0,0
Bay,0,0
Packers,0,0
communications,2,0
seedoo,0,0
amish,0,0
Everybody,2,0
sweepers,0,0
tricky,0,0
clips,0,0
carabiner,0,0
Henry,0,0
Bars,0,0
puller,0,0
tabloid,1,0
caramel,0,0
itching,0,0
edible,0,0
padel,0,0
dude,6,0
astonishment,0,0
Era,1,0
Dear,0,0
Dachshund,2,0
lowest,0,0
charmers,0,0
Creek,1,0
daisies,2,0
excessive,0,0
Twp,0,0
Demonstrator,1,0
restricting,0,0
looker,0,0
portrayed,0,0
steeplechase,0,0
secretaries,1,0
fractures,0,0
vocal,0,0
Rotary,0,0
vans,3,0
papered,0,0
champ,1,0
Rafael,0,0
Nadal,1,0
Zoey,1,0
Dashnell,0,0
Wagar,0,0
701,0,0
toothpaste,1,0
grouchy,0,0
treed,0,0
hornet,0,0
batch,0,0
headpieces,0,0
cadence,0,0
jubilant,0,0
Thick,0,0
Braun,0,0
horsey,0,0
legging,0,0
gurnee,0,0
Blowing,0,0
Portuguese,0,0
rehearses,0,0
implement,0,0
fare,0,0
lav,0,0
kelp,0,0
burqa,0,0
disturbing,0,0
talked,0,0
easels,2,0
clipped,0,0
Parachuter,1,0
cosmetics,3,0
affectionate,0,0
butchered,0,0
King,2,0
`,0,0
swathed,0,0
nerd,2,0
marchers,0,0
Gothic,0,0
unfolding,0,0
Philly,0,0
spoted,0,0
starlet,0,0
shoppe,0,0
prefabricated,0,0
agitate,0,0
responsibilities,0,0
Newsstand,0,0
fade,0,0
enough,2,0
sphere,0,0
snakeskin,0,0
promting,0,0
condoms,5,0
Sidewalk,1,0
treading,0,0
Marines,2,0
Passerby,2,1
Palestine,0,0
Twome,0,0
tuxes,3,0
K9,0,0
kissed,0,0
Fitness,0,0
branded,0,0
carriages,4,0
doze,0,0
Bohemian,0,0
colorings,0,0
boundary,0,0
garter,5,0
weirdly,0,0
fiasco,0,0
6.50,0,0
volkswagen,1,0
privacy,0,0
dividers,1,0
condemned,0,0
Prave,0,0
Quiznos,2,0
Subs,0,0
Angry,0,0
beakers,4,0
David,0,0
jacuzzi,1,0
drizzling,0,0
Sausages,1,0
Rodgers,4,0
Hammerstein,0,0
blades,1,0
masquerade,0,0
Nesquik,1,0
receipt,0,0
Count,0,0
Office,0,0
Marshmallow,1,0
provocative,0,0
Solders,1,0
doe,0,0
brains,1,0
passifier,0,0
aggressive,0,0
cooled,0,0
backview,0,0
indulging,0,0
Surfers,7,0
bathers,1,0
arbor,0,0
wagons,5,0
toyota,0,0
recreating,0,0
hulahoop,0,0
falconer,0,0
lettered,0,0
squeezed,0,0
lemonade,8,0
mantis,1,0
profane,0,0
locks,1,0
Snowy,0,0
ganders,0,0
guidebook,0,0
snub,0,0
smells,0,0
confront,0,0
Priest,2,0
progressively,0,0
indeterminate,0,0
neutral,0,0
altitude,1,0
Keep,0,0
Clear,1,0
lookout,0,0
NARVESEN,0,0
